img_name,cpuAct
RSAraw1171_srcnn_x9.png,RSA_encrypt
Delaysrcnn1306.png,Delay
SMraw832_srcnn_x9.png,Sleep_Mode
Delayraw419_srcnn_x9.png,Delay
Delaysrcnn972.png,Delay
RSAsrcnn556.png,RSA_encrypt
SBMsrcnn590.png,Stand_By_Mode
BFraw1509_srcnn_x9.png,Brute_Force
AWraw47_srcnn_x9.png,Analog_Write
Delaysrcnn286.png,Delay
SWraw1286_srcnn_x9.png,Serial_Write
SWraw1330_srcnn_x9.png,Serial_Write
AWsrcnn464.png,Analog_Write
AWraw329_srcnn_x9.png,Analog_Write
SRsrcnn1175.png,Serial_Read
SMsrcnn173.png,Sleep_Mode
ARsrcnn858.png,Analog_Read
SWraw479_srcnn_x9.png,Serial_Write
ARsrcnn1146.png,Analog_Read
WLraw1289_srcnn_x9.png,Word_List
AESsrcnn923.png,AES_encrypt
WLsrcnn361.png,Word_List
RSAraw39_srcnn_x9.png,RSA_encrypt
Delayraw640_srcnn_x9.png,Delay
SRsrcnn1194.png,Serial_Read
Delaysrcnn344.png,Delay
ARraw415_srcnn_x9.png,Analog_Read
SMraw587_srcnn_x9.png,Sleep_Mode
WLsrcnn1009.png,Word_List
SMraw887_srcnn_x9.png,Sleep_Mode
SBMraw1452_srcnn_x9.png,Stand_By_Mode
WLraw1535_srcnn_x9.png,Word_List
AESraw808_srcnn_x9.png,AES_encrypt
AWsrcnn472.png,Analog_Write
AESsrcnn545.png,AES_encrypt
WLraw1157_srcnn_x9.png,Word_List
SMraw293_srcnn_x9.png,Sleep_Mode
RSAraw1086_srcnn_x9.png,RSA_encrypt
SWraw24_srcnn_x9.png,Serial_Write
SBMsrcnn1173.png,Stand_By_Mode
RSAsrcnn46.png,RSA_encrypt
RSAsrcnn1109.png,RSA_encrypt
WLraw164_srcnn_x9.png,Word_List
RSAraw396_srcnn_x9.png,RSA_encrypt
SRraw226_srcnn_x9.png,Serial_Read
BFsrcnn2.png,Brute_Force
SRsrcnn1447.png,Serial_Read
WLraw589_srcnn_x9.png,Word_List
SRraw997_srcnn_x9.png,Serial_Read
Delaysrcnn876.png,Delay
RSAsrcnn649.png,RSA_encrypt
SBMsrcnn973.png,Stand_By_Mode
Delayraw1392_srcnn_x9.png,Delay
ARsrcnn655.png,Analog_Read
SMraw821_srcnn_x9.png,Sleep_Mode
AWsrcnn937.png,Analog_Write
BFraw865_srcnn_x9.png,Brute_Force
SBMraw1394_srcnn_x9.png,Stand_By_Mode
BFsrcnn654.png,Brute_Force
SRraw1039_srcnn_x9.png,Serial_Read
ARsrcnn517.png,Analog_Read
WLsrcnn917.png,Word_List
SWsrcnn17.png,Serial_Write
ARraw1083_srcnn_x9.png,Analog_Read
AWraw1101_srcnn_x9.png,Analog_Write
SBMsrcnn1133.png,Stand_By_Mode
RSAraw1022_srcnn_x9.png,RSA_encrypt
SWraw1446_srcnn_x9.png,Serial_Write
SMsrcnn151.png,Sleep_Mode
WLraw14_srcnn_x9.png,Word_List
RSAsrcnn667.png,RSA_encrypt
SBMsrcnn92.png,Stand_By_Mode
BFsrcnn451.png,Brute_Force
BFraw352_srcnn_x9.png,Brute_Force
Delayraw353_srcnn_x9.png,Delay
AESsrcnn1572.png,AES_encrypt
ARraw385_srcnn_x9.png,Analog_Read
RSAsrcnn297.png,RSA_encrypt
BFraw627_srcnn_x9.png,Brute_Force
Delaysrcnn1357.png,Delay
SMsrcnn577.png,Sleep_Mode
SRsrcnn936.png,Serial_Read
SWraw646_srcnn_x9.png,Serial_Write
RSAsrcnn294.png,RSA_encrypt
WLraw318_srcnn_x9.png,Word_List
ARraw1027_srcnn_x9.png,Analog_Read
SBMsrcnn1140.png,Stand_By_Mode
BFsrcnn1226.png,Brute_Force
SRraw1303_srcnn_x9.png,Serial_Read
AWraw607_srcnn_x9.png,Analog_Write
BFraw494_srcnn_x9.png,Brute_Force
SRsrcnn1030.png,Serial_Read
ARsrcnn31.png,Analog_Read
RSAraw212_srcnn_x9.png,RSA_encrypt
BFsrcnn1154.png,Brute_Force
SRraw789_srcnn_x9.png,Serial_Read
SRraw655_srcnn_x9.png,Serial_Read
AESraw1527_srcnn_x9.png,AES_encrypt
BFsrcnn40.png,Brute_Force
Delayraw817_srcnn_x9.png,Delay
SWraw1165_srcnn_x9.png,Serial_Write
SWsrcnn1152.png,Serial_Write
WLsrcnn479.png,Word_List
BFraw747_srcnn_x9.png,Brute_Force
Delayraw1147_srcnn_x9.png,Delay
AWraw284_srcnn_x9.png,Analog_Write
SRsrcnn41.png,Serial_Read
SBMraw700_srcnn_x9.png,Stand_By_Mode
SRsrcnn259.png,Serial_Read
BFsrcnn918.png,Brute_Force
ARsrcnn486.png,Analog_Read
AESsrcnn31.png,AES_encrypt
AWraw869_srcnn_x9.png,Analog_Write
AESraw255_srcnn_x9.png,AES_encrypt
SRsrcnn1112.png,Serial_Read
RSAsrcnn1063.png,RSA_encrypt
SRraw1007_srcnn_x9.png,Serial_Read
RSAraw633_srcnn_x9.png,RSA_encrypt
AESsrcnn498.png,AES_encrypt
WLraw345_srcnn_x9.png,Word_List
Delayraw1150_srcnn_x9.png,Delay
SMraw311_srcnn_x9.png,Sleep_Mode
SMraw1311_srcnn_x9.png,Sleep_Mode
AESraw1315_srcnn_x9.png,AES_encrypt
WLsrcnn818.png,Word_List
AESraw549_srcnn_x9.png,AES_encrypt
SRsrcnn11.png,Serial_Read
SMraw129_srcnn_x9.png,Sleep_Mode
SWsrcnn726.png,Serial_Write
SBMsrcnn869.png,Stand_By_Mode
ARsrcnn1449.png,Analog_Read
WLsrcnn897.png,Word_List
AWsrcnn482.png,Analog_Write
SBMsrcnn1055.png,Stand_By_Mode
AWsrcnn1470.png,Analog_Write
SMsrcnn139.png,Sleep_Mode
SRsrcnn1320.png,Serial_Read
AESsrcnn411.png,AES_encrypt
SBMsrcnn193.png,Stand_By_Mode
WLsrcnn218.png,Word_List
ARsrcnn1150.png,Analog_Read
RSAsrcnn1393.png,RSA_encrypt
SMsrcnn1131.png,Sleep_Mode
SMraw480_srcnn_x9.png,Sleep_Mode
AWraw1452_srcnn_x9.png,Analog_Write
WLsrcnn464.png,Word_List
Delaysrcnn32.png,Delay
RSAsrcnn846.png,RSA_encrypt
WLsrcnn1182.png,Word_List
SMraw748_srcnn_x9.png,Sleep_Mode
RSAsrcnn1304.png,RSA_encrypt
SMsrcnn983.png,Sleep_Mode
ARsrcnn381.png,Analog_Read
ARsrcnn1324.png,Analog_Read
AWraw1047_srcnn_x9.png,Analog_Write
SRsrcnn288.png,Serial_Read
SRsrcnn834.png,Serial_Read
AESraw1294_srcnn_x9.png,AES_encrypt
WLsrcnn1248.png,Word_List
ARsrcnn498.png,Analog_Read
SMraw214_srcnn_x9.png,Sleep_Mode
BFsrcnn616.png,Brute_Force
Delayraw554_srcnn_x9.png,Delay
SBMsrcnn248.png,Stand_By_Mode
WLraw1391_srcnn_x9.png,Word_List
SRraw580_srcnn_x9.png,Serial_Read
SMsrcnn1594.png,Sleep_Mode
SMraw292_srcnn_x9.png,Sleep_Mode
SWsrcnn1296.png,Serial_Write
RSAraw279_srcnn_x9.png,RSA_encrypt
AESsrcnn433.png,AES_encrypt
RSAraw18_srcnn_x9.png,RSA_encrypt
SWraw848_srcnn_x9.png,Serial_Write
SRsrcnn831.png,Serial_Read
SRsrcnn136.png,Serial_Read
SRraw1418_srcnn_x9.png,Serial_Read
SWsrcnn1063.png,Serial_Write
SBMraw99_srcnn_x9.png,Stand_By_Mode
SBMsrcnn933.png,Stand_By_Mode
AWraw1513_srcnn_x9.png,Analog_Write
SRraw1456_srcnn_x9.png,Serial_Read
SBMsrcnn298.png,Stand_By_Mode
RSAraw1480_srcnn_x9.png,RSA_encrypt
BFraw1082_srcnn_x9.png,Brute_Force
AWsrcnn876.png,Analog_Write
SWraw1440_srcnn_x9.png,Serial_Write
SRsrcnn570.png,Serial_Read
SRsrcnn410.png,Serial_Read
ARraw1591_srcnn_x9.png,Analog_Read
AWsrcnn1251.png,Analog_Write
SBMraw230_srcnn_x9.png,Stand_By_Mode
Delayraw504_srcnn_x9.png,Delay
SWsrcnn118.png,Serial_Write
RSAraw753_srcnn_x9.png,RSA_encrypt
SMraw944_srcnn_x9.png,Sleep_Mode
RSAraw1204_srcnn_x9.png,RSA_encrypt
Delaysrcnn575.png,Delay
WLraw1404_srcnn_x9.png,Word_List
RSAsrcnn1062.png,RSA_encrypt
WLsrcnn244.png,Word_List
BFsrcnn707.png,Brute_Force
Delaysrcnn188.png,Delay
AESraw267_srcnn_x9.png,AES_encrypt
AWraw1240_srcnn_x9.png,Analog_Write
WLraw485_srcnn_x9.png,Word_List
SRraw942_srcnn_x9.png,Serial_Read
ARsrcnn682.png,Analog_Read
Delaysrcnn640.png,Delay
Delaysrcnn871.png,Delay
SMraw412_srcnn_x9.png,Sleep_Mode
AESsrcnn1343.png,AES_encrypt
SBMsrcnn77.png,Stand_By_Mode
AWsrcnn189.png,Analog_Write
Delaysrcnn1534.png,Delay
Delaysrcnn1280.png,Delay
AESraw841_srcnn_x9.png,AES_encrypt
WLraw934_srcnn_x9.png,Word_List
AWraw1597_srcnn_x9.png,Analog_Write
RSAsrcnn653.png,RSA_encrypt
WLsrcnn65.png,Word_List
BFsrcnn1578.png,Brute_Force
RSAraw369_srcnn_x9.png,RSA_encrypt
AESsrcnn1554.png,AES_encrypt
ARraw1183_srcnn_x9.png,Analog_Read
AWraw173_srcnn_x9.png,Analog_Write
AESsrcnn1324.png,AES_encrypt
WLsrcnn1055.png,Word_List
WLraw1179_srcnn_x9.png,Word_List
AESsrcnn809.png,AES_encrypt
RSAsrcnn1030.png,RSA_encrypt
SMsrcnn805.png,Sleep_Mode
Delayraw48_srcnn_x9.png,Delay
RSAraw459_srcnn_x9.png,RSA_encrypt
ARraw1016_srcnn_x9.png,Analog_Read
AWsrcnn454.png,Analog_Write
BFraw838_srcnn_x9.png,Brute_Force
RSAsrcnn247.png,RSA_encrypt
Delayraw1357_srcnn_x9.png,Delay
BFsrcnn265.png,Brute_Force
SRraw384_srcnn_x9.png,Serial_Read
Delaysrcnn689.png,Delay
ARraw1139_srcnn_x9.png,Analog_Read
BFraw698_srcnn_x9.png,Brute_Force
Delaysrcnn527.png,Delay
AESsrcnn1155.png,AES_encrypt
AWraw1536_srcnn_x9.png,Analog_Write
SBMraw636_srcnn_x9.png,Stand_By_Mode
AESsrcnn306.png,AES_encrypt
AESsrcnn82.png,AES_encrypt
Delaysrcnn576.png,Delay
Delaysrcnn656.png,Delay
ARsrcnn468.png,Analog_Read
RSAraw1552_srcnn_x9.png,RSA_encrypt
SWraw1454_srcnn_x9.png,Serial_Write
WLsrcnn74.png,Word_List
SRsrcnn845.png,Serial_Read
AESsrcnn962.png,AES_encrypt
AWsrcnn872.png,Analog_Write
AESraw198_srcnn_x9.png,AES_encrypt
SMsrcnn92.png,Sleep_Mode
SBMsrcnn145.png,Stand_By_Mode
RSAraw422_srcnn_x9.png,RSA_encrypt
AESsrcnn19.png,AES_encrypt
AESsrcnn387.png,AES_encrypt
SBMraw791_srcnn_x9.png,Stand_By_Mode
SRsrcnn135.png,Serial_Read
SBMraw778_srcnn_x9.png,Stand_By_Mode
AESsrcnn343.png,AES_encrypt
AESsrcnn635.png,AES_encrypt
WLraw776_srcnn_x9.png,Word_List
SMsrcnn258.png,Sleep_Mode
SRraw189_srcnn_x9.png,Serial_Read
BFsrcnn319.png,Brute_Force
WLsrcnn1287.png,Word_List
WLsrcnn435.png,Word_List
AWraw410_srcnn_x9.png,Analog_Write
AWsrcnn218.png,Analog_Write
SRsrcnn292.png,Serial_Read
ARraw1333_srcnn_x9.png,Analog_Read
SRsrcnn848.png,Serial_Read
SRraw705_srcnn_x9.png,Serial_Read
SWsrcnn932.png,Serial_Write
Delaysrcnn249.png,Delay
SBMraw301_srcnn_x9.png,Stand_By_Mode
SRsrcnn778.png,Serial_Read
BFraw422_srcnn_x9.png,Brute_Force
SWsrcnn1557.png,Serial_Write
SBMsrcnn175.png,Stand_By_Mode
BFraw91_srcnn_x9.png,Brute_Force
SBMsrcnn1437.png,Stand_By_Mode
SBMsrcnn438.png,Stand_By_Mode
Delayraw1443_srcnn_x9.png,Delay
SMraw1572_srcnn_x9.png,Sleep_Mode
BFraw610_srcnn_x9.png,Brute_Force
ARsrcnn124.png,Analog_Read
AESsrcnn769.png,AES_encrypt
Delayraw574_srcnn_x9.png,Delay
Delaysrcnn1153.png,Delay
AWraw630_srcnn_x9.png,Analog_Write
SBMsrcnn1184.png,Stand_By_Mode
SBMsrcnn287.png,Stand_By_Mode
Delaysrcnn1339.png,Delay
BFsrcnn446.png,Brute_Force
AESraw54_srcnn_x9.png,AES_encrypt
AESraw148_srcnn_x9.png,AES_encrypt
SWsrcnn1301.png,Serial_Write
BFraw834_srcnn_x9.png,Brute_Force
RSAsrcnn443.png,RSA_encrypt
AWsrcnn1215.png,Analog_Write
RSAraw1578_srcnn_x9.png,RSA_encrypt
BFraw1102_srcnn_x9.png,Brute_Force
SBMsrcnn1376.png,Stand_By_Mode
RSAsrcnn192.png,RSA_encrypt
AESsrcnn48.png,AES_encrypt
SWsrcnn408.png,Serial_Write
SMsrcnn1210.png,Sleep_Mode
SMraw495_srcnn_x9.png,Sleep_Mode
SMraw266_srcnn_x9.png,Sleep_Mode
SMsrcnn1385.png,Sleep_Mode
RSAsrcnn617.png,RSA_encrypt
SRsrcnn165.png,Serial_Read
Delaysrcnn1333.png,Delay
SWsrcnn639.png,Serial_Write
AWsrcnn196.png,Analog_Write
SBMsrcnn1439.png,Stand_By_Mode
SRraw918_srcnn_x9.png,Serial_Read
AESraw67_srcnn_x9.png,AES_encrypt
SBMsrcnn721.png,Stand_By_Mode
SRsrcnn823.png,Serial_Read
WLraw375_srcnn_x9.png,Word_List
AWsrcnn1084.png,Analog_Write
SWraw1418_srcnn_x9.png,Serial_Write
SRsrcnn1381.png,Serial_Read
SWraw538_srcnn_x9.png,Serial_Write
SRraw442_srcnn_x9.png,Serial_Read
SWsrcnn428.png,Serial_Write
SMsrcnn161.png,Sleep_Mode
SWsrcnn546.png,Serial_Write
AESsrcnn1586.png,AES_encrypt
SBMraw1426_srcnn_x9.png,Stand_By_Mode
BFraw1124_srcnn_x9.png,Brute_Force
SMsrcnn1422.png,Sleep_Mode
WLsrcnn745.png,Word_List
SBMraw953_srcnn_x9.png,Stand_By_Mode
WLraw268_srcnn_x9.png,Word_List
ARsrcnn118.png,Analog_Read
BFsrcnn936.png,Brute_Force
AWraw599_srcnn_x9.png,Analog_Write
Delayraw1553_srcnn_x9.png,Delay
SMsrcnn959.png,Sleep_Mode
ARraw112_srcnn_x9.png,Analog_Read
AWraw111_srcnn_x9.png,Analog_Write
SWraw1109_srcnn_x9.png,Serial_Write
Delayraw343_srcnn_x9.png,Delay
SMraw459_srcnn_x9.png,Sleep_Mode
SMraw348_srcnn_x9.png,Sleep_Mode
SRraw1310_srcnn_x9.png,Serial_Read
BFsrcnn1340.png,Brute_Force
Delaysrcnn1353.png,Delay
Delayraw1327_srcnn_x9.png,Delay
ARsrcnn1231.png,Analog_Read
SMraw201_srcnn_x9.png,Sleep_Mode
WLraw850_srcnn_x9.png,Word_List
Delayraw557_srcnn_x9.png,Delay
AESraw72_srcnn_x9.png,AES_encrypt
Delaysrcnn864.png,Delay
SRraw609_srcnn_x9.png,Serial_Read
Delaysrcnn1211.png,Delay
SRsrcnn1187.png,Serial_Read
AESraw1574_srcnn_x9.png,AES_encrypt
Delaysrcnn148.png,Delay
ARsrcnn979.png,Analog_Read
RSAraw1558_srcnn_x9.png,RSA_encrypt
BFraw1481_srcnn_x9.png,Brute_Force
AWsrcnn712.png,Analog_Write
SMsrcnn128.png,Sleep_Mode
RSAraw350_srcnn_x9.png,RSA_encrypt
ARsrcnn1280.png,Analog_Read
SBMraw1162_srcnn_x9.png,Stand_By_Mode
BFraw850_srcnn_x9.png,Brute_Force
WLsrcnn81.png,Word_List
BFraw1538_srcnn_x9.png,Brute_Force
SRraw1029_srcnn_x9.png,Serial_Read
BFraw709_srcnn_x9.png,Brute_Force
SRsrcnn350.png,Serial_Read
WLraw427_srcnn_x9.png,Word_List
WLsrcnn729.png,Word_List
RSAsrcnn353.png,RSA_encrypt
AWraw883_srcnn_x9.png,Analog_Write
Delaysrcnn1515.png,Delay
AWraw1181_srcnn_x9.png,Analog_Write
SMsrcnn503.png,Sleep_Mode
SMraw706_srcnn_x9.png,Sleep_Mode
SMsrcnn1183.png,Sleep_Mode
BFraw481_srcnn_x9.png,Brute_Force
SRsrcnn1136.png,Serial_Read
BFsrcnn482.png,Brute_Force
BFsrcnn350.png,Brute_Force
BFraw1019_srcnn_x9.png,Brute_Force
RSAsrcnn987.png,RSA_encrypt
SMraw1161_srcnn_x9.png,Sleep_Mode
WLraw328_srcnn_x9.png,Word_List
SMraw659_srcnn_x9.png,Sleep_Mode
SBMsrcnn559.png,Stand_By_Mode
BFsrcnn1538.png,Brute_Force
ARsrcnn1089.png,Analog_Read
Delayraw416_srcnn_x9.png,Delay
SBMraw333_srcnn_x9.png,Stand_By_Mode
SMraw918_srcnn_x9.png,Sleep_Mode
AESraw714_srcnn_x9.png,AES_encrypt
RSAsrcnn1431.png,RSA_encrypt
SWsrcnn265.png,Serial_Write
AWraw1144_srcnn_x9.png,Analog_Write
RSAsrcnn347.png,RSA_encrypt
AWsrcnn1415.png,Analog_Write
BFraw1078_srcnn_x9.png,Brute_Force
Delaysrcnn247.png,Delay
BFraw1056_srcnn_x9.png,Brute_Force
AWraw1596_srcnn_x9.png,Analog_Write
SWsrcnn1385.png,Serial_Write
BFsrcnn1369.png,Brute_Force
AESsrcnn630.png,AES_encrypt
SBMsrcnn1363.png,Stand_By_Mode
AESraw850_srcnn_x9.png,AES_encrypt
SRsrcnn1041.png,Serial_Read
AESraw1214_srcnn_x9.png,AES_encrypt
SRsrcnn1203.png,Serial_Read
AWsrcnn1172.png,Analog_Write
SWsrcnn890.png,Serial_Write
AESraw995_srcnn_x9.png,AES_encrypt
AWsrcnn589.png,Analog_Write
SMraw401_srcnn_x9.png,Sleep_Mode
Delaysrcnn1050.png,Delay
WLsrcnn1293.png,Word_List
SWraw67_srcnn_x9.png,Serial_Write
SMraw8_srcnn_x9.png,Sleep_Mode
SRsrcnn750.png,Serial_Read
WLsrcnn1159.png,Word_List
WLsrcnn710.png,Word_List
BFraw1434_srcnn_x9.png,Brute_Force
SMraw263_srcnn_x9.png,Sleep_Mode
AWraw237_srcnn_x9.png,Analog_Write
WLraw531_srcnn_x9.png,Word_List
AWraw1192_srcnn_x9.png,Analog_Write
ARraw117_srcnn_x9.png,Analog_Read
SMsrcnn274.png,Sleep_Mode
AWraw967_srcnn_x9.png,Analog_Write
SRraw537_srcnn_x9.png,Serial_Read
SWraw945_srcnn_x9.png,Serial_Write
AWsrcnn225.png,Analog_Write
RSAraw554_srcnn_x9.png,RSA_encrypt
BFraw777_srcnn_x9.png,Brute_Force
Delayraw23_srcnn_x9.png,Delay
ARsrcnn1277.png,Analog_Read
ARsrcnn842.png,Analog_Read
SRsrcnn1010.png,Serial_Read
BFsrcnn135.png,Brute_Force
SMsrcnn610.png,Sleep_Mode
WLraw40_srcnn_x9.png,Word_List
SRsrcnn507.png,Serial_Read
SRraw158_srcnn_x9.png,Serial_Read
AWraw282_srcnn_x9.png,Analog_Write
BFsrcnn1289.png,Brute_Force
ARsrcnn647.png,Analog_Read
RSAsrcnn407.png,RSA_encrypt
WLsrcnn759.png,Word_List
ARsrcnn1306.png,Analog_Read
AESsrcnn1439.png,AES_encrypt
SMraw877_srcnn_x9.png,Sleep_Mode
BFraw596_srcnn_x9.png,Brute_Force
Delayraw301_srcnn_x9.png,Delay
SMsrcnn471.png,Sleep_Mode
Delaysrcnn559.png,Delay
AWraw399_srcnn_x9.png,Analog_Write
SBMraw823_srcnn_x9.png,Stand_By_Mode
SRraw773_srcnn_x9.png,Serial_Read
SBMsrcnn522.png,Stand_By_Mode
SWraw346_srcnn_x9.png,Serial_Write
SMraw1116_srcnn_x9.png,Sleep_Mode
SRsrcnn1551.png,Serial_Read
SBMsrcnn797.png,Stand_By_Mode
SBMraw1064_srcnn_x9.png,Stand_By_Mode
ARsrcnn338.png,Analog_Read
SMsrcnn1510.png,Sleep_Mode
WLsrcnn736.png,Word_List
BFsrcnn776.png,Brute_Force
WLraw199_srcnn_x9.png,Word_List
BFraw405_srcnn_x9.png,Brute_Force
SWsrcnn656.png,Serial_Write
RSAsrcnn637.png,RSA_encrypt
SRsrcnn1590.png,Serial_Read
WLsrcnn1051.png,Word_List
SWraw873_srcnn_x9.png,Serial_Write
SMraw1142_srcnn_x9.png,Sleep_Mode
RSAsrcnn423.png,RSA_encrypt
SWraw796_srcnn_x9.png,Serial_Write
Delaysrcnn1169.png,Delay
Delayraw883_srcnn_x9.png,Delay
BFsrcnn800.png,Brute_Force
WLsrcnn451.png,Word_List
Delayraw1112_srcnn_x9.png,Delay
ARraw1443_srcnn_x9.png,Analog_Read
Delayraw100_srcnn_x9.png,Delay
SBMsrcnn1423.png,Stand_By_Mode
SWraw1207_srcnn_x9.png,Serial_Write
SMsrcnn524.png,Sleep_Mode
SMsrcnn1082.png,Sleep_Mode
SRraw899_srcnn_x9.png,Serial_Read
AWraw1010_srcnn_x9.png,Analog_Write
AESraw954_srcnn_x9.png,AES_encrypt
AESraw1300_srcnn_x9.png,AES_encrypt
BFraw532_srcnn_x9.png,Brute_Force
SBMsrcnn686.png,Stand_By_Mode
AWraw106_srcnn_x9.png,Analog_Write
SBMraw947_srcnn_x9.png,Stand_By_Mode
SBMsrcnn525.png,Stand_By_Mode
ARraw1572_srcnn_x9.png,Analog_Read
RSAraw1021_srcnn_x9.png,RSA_encrypt
SMraw665_srcnn_x9.png,Sleep_Mode
AESraw1064_srcnn_x9.png,AES_encrypt
Delayraw130_srcnn_x9.png,Delay
RSAsrcnn1200.png,RSA_encrypt
SBMraw329_srcnn_x9.png,Stand_By_Mode
ARsrcnn1291.png,Analog_Read
BFsrcnn496.png,Brute_Force
AESsrcnn637.png,AES_encrypt
AESsrcnn1252.png,AES_encrypt
SBMsrcnn865.png,Stand_By_Mode
AWraw667_srcnn_x9.png,Analog_Write
BFsrcnn441.png,Brute_Force
SBMsrcnn990.png,Stand_By_Mode
AESraw1442_srcnn_x9.png,AES_encrypt
SBMraw659_srcnn_x9.png,Stand_By_Mode
SMsrcnn1341.png,Sleep_Mode
Delayraw261_srcnn_x9.png,Delay
SMraw760_srcnn_x9.png,Sleep_Mode
RSAsrcnn1205.png,RSA_encrypt
SMsrcnn316.png,Sleep_Mode
SMraw1117_srcnn_x9.png,Sleep_Mode
AWsrcnn1324.png,Analog_Write
Delaysrcnn820.png,Delay
SRsrcnn735.png,Serial_Read
SBMsrcnn479.png,Stand_By_Mode
AESraw1541_srcnn_x9.png,AES_encrypt
SBMsrcnn315.png,Stand_By_Mode
Delayraw18_srcnn_x9.png,Delay
SRsrcnn442.png,Serial_Read
Delaysrcnn1066.png,Delay
SBMsrcnn509.png,Stand_By_Mode
Delayraw463_srcnn_x9.png,Delay
AWraw729_srcnn_x9.png,Analog_Write
Delayraw1045_srcnn_x9.png,Delay
BFraw1174_srcnn_x9.png,Brute_Force
WLraw366_srcnn_x9.png,Word_List
SRsrcnn1508.png,Serial_Read
Delaysrcnn457.png,Delay
SMraw528_srcnn_x9.png,Sleep_Mode
Delaysrcnn844.png,Delay
SWraw808_srcnn_x9.png,Serial_Write
BFsrcnn1.png,Brute_Force
SRraw673_srcnn_x9.png,Serial_Read
ARsrcnn484.png,Analog_Read
BFraw248_srcnn_x9.png,Brute_Force
WLsrcnn117.png,Word_List
BFsrcnn1241.png,Brute_Force
ARsrcnn506.png,Analog_Read
WLraw1027_srcnn_x9.png,Word_List
RSAsrcnn1150.png,RSA_encrypt
AESraw878_srcnn_x9.png,AES_encrypt
SBMraw671_srcnn_x9.png,Stand_By_Mode
AESraw1357_srcnn_x9.png,AES_encrypt
SBMraw1304_srcnn_x9.png,Stand_By_Mode
SWsrcnn301.png,Serial_Write
SRraw737_srcnn_x9.png,Serial_Read
SBMsrcnn1449.png,Stand_By_Mode
SBMsrcnn295.png,Stand_By_Mode
RSAraw1068_srcnn_x9.png,RSA_encrypt
WLsrcnn865.png,Word_List
WLraw1333_srcnn_x9.png,Word_List
SWraw221_srcnn_x9.png,Serial_Write
AWsrcnn481.png,Analog_Write
Delaysrcnn859.png,Delay
AWsrcnn107.png,Analog_Write
BFraw535_srcnn_x9.png,Brute_Force
ARraw1474_srcnn_x9.png,Analog_Read
BFraw911_srcnn_x9.png,Brute_Force
RSAraw342_srcnn_x9.png,RSA_encrypt
AESsrcnn1078.png,AES_encrypt
SWraw230_srcnn_x9.png,Serial_Write
AWsrcnn629.png,Analog_Write
SBMraw734_srcnn_x9.png,Stand_By_Mode
ARraw1349_srcnn_x9.png,Analog_Read
ARsrcnn77.png,Analog_Read
ARsrcnn610.png,Analog_Read
SBMsrcnn1101.png,Stand_By_Mode
BFsrcnn1588.png,Brute_Force
WLraw1571_srcnn_x9.png,Word_List
SRsrcnn899.png,Serial_Read
AESraw968_srcnn_x9.png,AES_encrypt
BFsrcnn1178.png,Brute_Force
SWraw999_srcnn_x9.png,Serial_Write
AWsrcnn1410.png,Analog_Write
Delaysrcnn1505.png,Delay
SWraw995_srcnn_x9.png,Serial_Write
SMsrcnn429.png,Sleep_Mode
AWraw1545_srcnn_x9.png,Analog_Write
ARsrcnn337.png,Analog_Read
Delaysrcnn719.png,Delay
AWraw1084_srcnn_x9.png,Analog_Write
WLraw719_srcnn_x9.png,Word_List
RSAsrcnn960.png,RSA_encrypt
Delayraw834_srcnn_x9.png,Delay
SRsrcnn821.png,Serial_Read
SBMsrcnn628.png,Stand_By_Mode
RSAsrcnn1344.png,RSA_encrypt
ARraw1149_srcnn_x9.png,Analog_Read
BFraw810_srcnn_x9.png,Brute_Force
RSAraw1584_srcnn_x9.png,RSA_encrypt
RSAsrcnn1202.png,RSA_encrypt
ARsrcnn712.png,Analog_Read
SWsrcnn558.png,Serial_Write
AWsrcnn369.png,Analog_Write
BFsrcnn411.png,Brute_Force
SMsrcnn964.png,Sleep_Mode
RSAsrcnn726.png,RSA_encrypt
WLsrcnn811.png,Word_List
ARraw1161_srcnn_x9.png,Analog_Read
AWraw187_srcnn_x9.png,Analog_Write
Delaysrcnn297.png,Delay
SBMraw853_srcnn_x9.png,Stand_By_Mode
SMsrcnn1154.png,Sleep_Mode
ARsrcnn388.png,Analog_Read
ARsrcnn1438.png,Analog_Read
SMraw361_srcnn_x9.png,Sleep_Mode
Delaysrcnn550.png,Delay
ARsrcnn449.png,Analog_Read
BFraw1488_srcnn_x9.png,Brute_Force
SWsrcnn1523.png,Serial_Write
SWraw770_srcnn_x9.png,Serial_Write
BFsrcnn1250.png,Brute_Force
Delaysrcnn1318.png,Delay
WLraw1145_srcnn_x9.png,Word_List
SRsrcnn177.png,Serial_Read
RSAsrcnn485.png,RSA_encrypt
Delayraw918_srcnn_x9.png,Delay
Delayraw148_srcnn_x9.png,Delay
SRsrcnn909.png,Serial_Read
Delaysrcnn604.png,Delay
SBMsrcnn556.png,Stand_By_Mode
WLsrcnn643.png,Word_List
AESraw945_srcnn_x9.png,AES_encrypt
BFsrcnn1210.png,Brute_Force
BFsrcnn717.png,Brute_Force
Delaysrcnn303.png,Delay
ARsrcnn918.png,Analog_Read
SMsrcnn459.png,Sleep_Mode
SMsrcnn32.png,Sleep_Mode
SWsrcnn1575.png,Serial_Write
SBMraw920_srcnn_x9.png,Stand_By_Mode
ARraw1391_srcnn_x9.png,Analog_Read
