image_path,cpuAct
/home/theos/Music/CNN_Final/in_data/SBMraw176_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/AWraw369_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/WLsrcnn1254.png,Word_List
/home/theos/Music/CNN_Final/in_data/SMraw1547_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/WLsrcnn234.png,Word_List
/home/theos/Music/CNN_Final/in_data/Delayraw1222_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/AESsrcnn1078.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/ARsrcnn862.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SRraw812_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/Delayraw627_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/BFraw309_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/AESraw724_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SWraw551_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/Delayraw420_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/ARraw1008_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SRsrcnn1093.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SBMraw887_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/AWsrcnn201.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/RSAsrcnn45.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/AESsrcnn152.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/ARsrcnn538.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/ARsrcnn676.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SWraw278_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/AWsrcnn1402.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/ARraw295_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SBMsrcnn872.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SRsrcnn571.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/Delayraw586_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/BFraw1569_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/WLsrcnn1599.png,Word_List
/home/theos/Music/CNN_Final/in_data/ARsrcnn1400.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SBMraw1488_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SMraw4_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/AWsrcnn755.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/AWsrcnn478.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/Delayraw1045_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/SRraw914_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/RSAraw603_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/RSAsrcnn38.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/BFraw814_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/WLsrcnn267.png,Word_List
/home/theos/Music/CNN_Final/in_data/SBMraw822_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SRsrcnn782.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/Delayraw1172_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/WLsrcnn852.png,Word_List
/home/theos/Music/CNN_Final/in_data/SRsrcnn279.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/Delaysrcnn1053.png,Delay
/home/theos/Music/CNN_Final/in_data/SWsrcnn1098.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/SWsrcnn109.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/ARsrcnn902.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/Delaysrcnn1517.png,Delay
/home/theos/Music/CNN_Final/in_data/ARsrcnn1077.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/AWraw1300_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/Delaysrcnn930.png,Delay
/home/theos/Music/CNN_Final/in_data/AESraw476_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/AESraw1390_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/Delayraw975_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/RSAsrcnn358.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/BFraw1053_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/BFsrcnn770.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/AWsrcnn1272.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/RSAraw1062_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SRraw380_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SMsrcnn641.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/Delayraw618_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/RSAraw1369_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SMsrcnn556.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SWraw1079_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/SBMsrcnn829.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/BFraw652_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/SRraw1046_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/ARsrcnn372.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SWraw1241_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/Delaysrcnn112.png,Delay
/home/theos/Music/CNN_Final/in_data/SMraw1360_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/ARraw454_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SMraw321_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SMsrcnn996.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SMraw1494_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SWraw282_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/SWsrcnn1255.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/Delayraw1371_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/ARsrcnn931.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SWsrcnn191.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/WLraw1470_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/Delayraw400_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/RSAsrcnn226.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/AWsrcnn919.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/AWsrcnn1345.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/RSAsrcnn1347.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SWsrcnn648.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/SWsrcnn848.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/Delaysrcnn168.png,Delay
/home/theos/Music/CNN_Final/in_data/SMraw610_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/WLraw468_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/SMsrcnn341.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1502.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/Delaysrcnn1180.png,Delay
/home/theos/Music/CNN_Final/in_data/SRsrcnn240.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1069.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/AWsrcnn697.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/SMsrcnn1127.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SMsrcnn557.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/BFraw371_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/WLraw1057_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/SMraw1151_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/Delayraw404_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/BFsrcnn15.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/SBMsrcnn519.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/AESraw874_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SWsrcnn140.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/Delaysrcnn700.png,Delay
/home/theos/Music/CNN_Final/in_data/RSAsrcnn1169.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/WLraw15_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/RSAsrcnn547.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/WLsrcnn1186.png,Word_List
/home/theos/Music/CNN_Final/in_data/BFraw850_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/SBMraw865_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/WLraw1247_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/SBMsrcnn229.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/BFsrcnn1384.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/RSAsrcnn1548.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SRraw594_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SBMsrcnn222.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SBMsrcnn625.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/AWsrcnn1265.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/AWsrcnn891.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1507.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/RSAsrcnn1481.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/AESraw937_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/BFsrcnn590.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/WLsrcnn378.png,Word_List
/home/theos/Music/CNN_Final/in_data/BFraw833_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/SMsrcnn642.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/AWraw505_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/BFsrcnn807.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/Delayraw2_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/SMraw998_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1494.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/RSAsrcnn433.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/BFsrcnn545.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/WLraw541_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/BFraw377_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/AESsrcnn1577.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/AESsrcnn948.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/AWraw991_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/AESraw299_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/WLraw908_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/SRraw1511_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SRraw132_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SMsrcnn1563.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/AESsrcnn30.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SMsrcnn440.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SWraw1087_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/Delayraw649_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/AESsrcnn929.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/BFraw728_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/BFraw294_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/AESsrcnn138.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/ARraw1599_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SMsrcnn859.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/AESsrcnn24.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SRraw518_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/Delaysrcnn553.png,Delay
/home/theos/Music/CNN_Final/in_data/SRsrcnn819.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/AESraw380_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SBMraw399_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SRraw540_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/ARsrcnn1119.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1409.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/RSAsrcnn1257.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1366.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/AESsrcnn65.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SWraw361_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/ARsrcnn711.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/AESsrcnn760.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SRraw1066_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SBMraw102_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/WLraw141_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/RSAraw1459_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/ARraw1036_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/ARraw288_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/Delaysrcnn1122.png,Delay
/home/theos/Music/CNN_Final/in_data/AWraw400_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/ARsrcnn1225.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SWraw1590_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/BFsrcnn109.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/BFraw215_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/SMsrcnn245.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/Delayraw1247_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/RSAsrcnn47.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1325.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/WLsrcnn506.png,Word_List
/home/theos/Music/CNN_Final/in_data/SRraw1161_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SRsrcnn1537.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/ARsrcnn612.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/ARraw1107_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/AESsrcnn716.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/AESraw996_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SRsrcnn1082.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SMsrcnn73.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/BFraw532_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/BFsrcnn1287.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/WLsrcnn54.png,Word_List
/home/theos/Music/CNN_Final/in_data/SBMraw1052_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SMsrcnn709.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/BFsrcnn39.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/RSAraw204_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/WLraw1445_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/BFraw38_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/AWsrcnn1473.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/Delayraw1160_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/SBMsrcnn958.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SRraw21_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SRsrcnn176.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/WLsrcnn30.png,Word_List
/home/theos/Music/CNN_Final/in_data/RSAraw318_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/WLsrcnn1281.png,Word_List
/home/theos/Music/CNN_Final/in_data/RSAsrcnn652.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/Delaysrcnn771.png,Delay
/home/theos/Music/CNN_Final/in_data/SRsrcnn1009.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/WLsrcnn1587.png,Word_List
/home/theos/Music/CNN_Final/in_data/Delaysrcnn224.png,Delay
/home/theos/Music/CNN_Final/in_data/Delaysrcnn58.png,Delay
/home/theos/Music/CNN_Final/in_data/SWraw528_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/ARsrcnn1161.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/AWsrcnn975.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/BFraw177_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/AESsrcnn1050.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SMraw536_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SMraw249_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SBMsrcnn641.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SBMraw996_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SWsrcnn304.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/ARraw1339_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1393.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/RSAraw1074_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SMsrcnn1476.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SWraw302_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/WLraw191_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/WLsrcnn293.png,Word_List
/home/theos/Music/CNN_Final/in_data/SMsrcnn351.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SWsrcnn729.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/SBMraw553_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/AWraw526_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/AESsrcnn228.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/ARsrcnn693.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SBMraw1274_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/ARsrcnn595.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SBMraw1032_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/Delaysrcnn1385.png,Delay
/home/theos/Music/CNN_Final/in_data/RSAsrcnn755.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/AESsrcnn1121.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/ARsrcnn1007.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/BFsrcnn1600.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/BFsrcnn1528.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/WLraw787_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/SMsrcnn281.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/ARraw303_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SWsrcnn1095.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/SRraw1049_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/ARsrcnn1154.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/AESsrcnn787.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/Delayraw783_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/Delayraw551_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/SBMsrcnn433.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/AWraw1191_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/ARsrcnn562.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/ARsrcnn1381.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/RSAsrcnn188.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SMsrcnn516.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/AESsrcnn641.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/Delayraw734_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/SMsrcnn713.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/RSAsrcnn272.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SRraw583_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SRraw323_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/AWsrcnn375.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/SMsrcnn734.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1305.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SMraw61_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/ARraw1012_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/Delayraw687_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/Delaysrcnn1051.png,Delay
/home/theos/Music/CNN_Final/in_data/BFsrcnn163.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/SRraw1057_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/WLraw257_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/RSAraw147_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/SMraw719_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SBMsrcnn1585.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/Delaysrcnn456.png,Delay
/home/theos/Music/CNN_Final/in_data/Delayraw1444_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/SMraw44_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SMraw147_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SWraw748_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/RSAraw1518_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/AESraw858_srcnn_x9.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SRsrcnn1065.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SBMraw1034_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/SMsrcnn1019.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/AESsrcnn429.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SBMraw776_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/RSAsrcnn910.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/Delayraw1286_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/AESsrcnn359.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SBMsrcnn371.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/WLraw1389_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/ARsrcnn1293.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/Delayraw1585_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/SRraw890_srcnn_x9.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/SBMraw1167_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/Delayraw53_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/SMsrcnn820.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/SBMraw982_srcnn_x9.png,Stand_By_Mode
/home/theos/Music/CNN_Final/in_data/ARsrcnn888.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/SRsrcnn371.png,Serial_Read
/home/theos/Music/CNN_Final/in_data/ARsrcnn361.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/AWraw42_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/ARraw308_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/RSAsrcnn182.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/Delaysrcnn923.png,Delay
/home/theos/Music/CNN_Final/in_data/WLraw384_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/SWraw1106_srcnn_x9.png,Serial_Write
/home/theos/Music/CNN_Final/in_data/BFsrcnn654.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/WLsrcnn1370.png,Word_List
/home/theos/Music/CNN_Final/in_data/WLraw1278_srcnn_x9.png,Word_List
/home/theos/Music/CNN_Final/in_data/RSAraw1024_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/AESsrcnn1323.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/SMraw1246_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/AESsrcnn218.png,AES_encrypt
/home/theos/Music/CNN_Final/in_data/BFraw1510_srcnn_x9.png,Brute_Force
/home/theos/Music/CNN_Final/in_data/Delaysrcnn1111.png,Delay
/home/theos/Music/CNN_Final/in_data/SMraw148_srcnn_x9.png,Sleep_Mode
/home/theos/Music/CNN_Final/in_data/AWraw900_srcnn_x9.png,Analog_Write
/home/theos/Music/CNN_Final/in_data/ARraw1072_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/Delayraw1093_srcnn_x9.png,Delay
/home/theos/Music/CNN_Final/in_data/ARraw103_srcnn_x9.png,Analog_Read
/home/theos/Music/CNN_Final/in_data/RSAraw1524_srcnn_x9.png,RSA_encrypt
/home/theos/Music/CNN_Final/in_data/Delaysrcnn1436.png,Delay
